# frame	172
tick	steer	gas	brake
1614	45	0	0
1615	45	0	0
1616	45	0	0
1617	45	0	0
1618	45	0	0
1619	45	0	0
1620	49	0	0
1621	49	0	0
1622	49	0	0
1623	49	0	0
1624	49	0	0
1625	49	0	0
1626	49	0	0
1627	49	0	0
1628	49	0	0
1629	49	0	0
1630	55	0	0
1631	55	0	0
1632	55	0	0
1633	55	0	0
1634	55	0	0
1635	55	0	0
1636	55	0	0
1637	55	0	0
1638	55	0	0
1639	55	0	0
1640	59	0	0
1641	59	0	0
1642	59	0	0
1643	59	0	0
1644	59	0	0
1645	59	0	0
1646	59	0	0
1647	59	0	0
1648	59	0	0
1649	59	0	0
1650	61	0	0
1651	61	0	0
1652	61	0	0
1653	61	0	0
1654	61	0	0
1655	61	0	0
1656	61	0	0
1657	61	0	0
1658	61	0	0
1659	61	0	0
1660	61	1	0
1661	61	1	0
1662	61	1	0
1663	61	1	0
1664	61	1	0
1665	61	1	0
1666	61	1	0
1667	61	1	0
1668	61	1	0
1669	61	1	0
1670	71	1	0
1671	71	1	0
1672	71	1	0
1673	71	1	0
1674	71	1	0
1675	71	1	0
1676	71	1	0
1677	71	1	0
1678	71	1	0
1679	71	1	0
1680	78	0	0
1681	78	0	0
1682	78	0	0
1683	78	0	0
1684	78	0	0
1685	78	0	0
1686	78	0	0
1687	78	0	0
1688	78	0	0
1689	78	0	0
1690	73	0	0
1691	73	0	0
1692	73	0	0
1693	73	0	0
1694	73	0	0
1695	73	0	0
1696	73	0	0
1697	73	0	0
1698	73	0	0
1699	73	0	0
1700	68	0	0
1701	68	0	0
1702	68	0	0
1703	68	0	0
1704	68	0	0
1705	68	0	0
1706	68	0	0
1707	68	0	0
1708	68	0	0
1709	68	0	0
1710	58	0	0
1711	58	0	0
1712	58	0	0
1713	58	0	0
1714	58	0	0
1715	58	0	0
1716	58	0	0
1717	58	0	0
1718	58	0	0
1719	58	0	0
1720	52	1	0
1721	52	1	0
1722	52	1	0
1723	52	1	0
1724	52	1	0
1725	52	1	0
1726	52	1	0
1727	52	1	0
1728	52	1	0
1729	52	1	0
1730	49	1	0
1731	49	1	0
1732	49	1	0
1733	49	1	0
1734	49	1	0
1735	49	1	0
1736	49	1	0
1737	49	1	0
1738	49	1	0
1739	49	1	0
1740	46	1	0
1741	46	1	0
1742	46	1	0
1743	46	1	0
1744	46	1	0
1745	46	1	0
1746	46	1	0
1747	46	1	0
1748	46	1	0
1749	46	1	0
1750	41	1	0
1751	41	1	0
1752	41	1	0
1753	41	1	0
1754	41	1	0
1755	41	1	0
1756	41	1	0
1757	41	1	0
1758	41	1	0
1759	41	1	0
1760	36	1	0
1761	36	1	0
1762	36	1	0
1763	36	1	0
1764	36	1	0
1765	36	1	0
1766	36	1	0
1767	36	1	0
1768	36	1	0
1769	36	1	0
1770	30	1	0
1771	30	1	0
1772	30	1	0
1773	30	1	0
1774	30	1	0
1775	30	1	0
1776	30	1	0
1777	30	1	0
1778	30	1	0
1779	30	1	0
1780	24	1	0
1781	24	1	0
1782	24	1	0
1783	24	1	0
1784	24	1	0
1785	24	1	0
1786	24	1	0
1787	24	1	0
1788	24	1	0
1789	24	1	0
1790	19	1	0
1791	19	1	0
1792	19	1	0
1793	19	1	0
1794	19	1	0
1795	19	1	0
1796	19	1	0
1797	19	1	0
1798	19	1	0
1799	19	1	0
1800	14	1	0
1801	14	1	0
1802	14	1	0
1803	14	1	0
1804	14	1	0
1805	14	1	0
1806	14	1	0
1807	14	1	0
1808	14	1	0
1809	14	1	0
1810	9	1	0
1811	9	1	0
1812	9	1	0
1813	9	1	0
1814	9	1	0
1815	9	1	0
1816	9	1	0
1817	9	1	0
1818	9	1	0
1819	9	1	0
1820	4	1	0
1821	4	1	0
1822	4	1	0
1823	4	1	0
1824	4	1	0
1825	4	1	0
1826	4	1	0
1827	4	1	0
1828	4	1	0
1829	4	1	0
1830	1	1	0
1831	1	1	0
1832	1	1	0
1833	1	1	0
1834	1	1	0
1835	1	1	0
1836	1	1	0
1837	1	1	0
1838	1	1	0
1839	1	1	0
1840	-2	1	0
1841	-2	1	0
1842	-2	1	0
1843	-2	1	0
1844	-2	1	0
1845	-2	1	0
1846	-2	1	0
1847	-2	1	0
1848	-2	1	0
1849	-2	1	0
1850	-5	1	0
1851	-5	1	0
1852	-5	1	0
1853	-5	1	0
1854	-5	1	0
1855	-5	1	0
1856	-5	1	0
1857	-5	1	0
1858	-5	1	0
1859	-5	1	0
1860	-7	1	0
1861	-7	1	0
1862	-7	1	0
1863	-7	1	0
1864	-7	1	0
1865	-7	1	0
1866	-7	1	0
1867	-7	1	0
1868	-7	1	0
1869	-7	1	0
1870	-8	1	0
1871	-8	1	0
1872	-8	1	0
1873	-8	1	0
1874	-8	1	0
1875	-8	1	0
1876	-8	1	0
1877	-8	1	0
1878	-8	1	0
1879	-8	1	0
1880	-8	1	0
1881	-8	1	0
1882	-8	1	0
1883	-8	1	0
1884	-8	1	0
1885	-8	1	0
1886	-8	1	0
1887	-8	1	0
1888	-8	1	0
1889	-8	1	0
1890	-8	1	0
1891	-8	1	0
1892	-8	1	0
1893	-8	1	0
1894	-8	1	0
1895	-8	1	0
1896	-8	1	0
1897	-8	1	0
1898	-8	1	0
1899	-8	1	0
1900	-8	1	0
1901	-8	1	0
1902	-8	1	0
1903	-8	1	0
1904	-8	1	0
1905	-8	1	0
1906	-8	1	0
1907	-8	1	0
1908	-8	1	0
1909	-8	1	0
1910	-7	1	0
1911	-7	1	0
1912	-7	1	0
1913	-7	1	0
1914	-7	1	0
1915	-7	1	0
1916	-7	1	0
1917	-7	1	0
1918	-7	1	0
1919	-7	1	0
1920	-7	1	0
1921	-7	1	0
1922	-7	1	0
1923	-7	1	0
1924	-7	1	0
1925	-7	1	0
1926	-7	1	0
1927	-7	1	0
1928	-7	1	0
1929	-7	1	0
1930	-9	1	0
1931	-9	1	0
1932	-9	1	0
1933	-9	1	0
1934	-9	1	0
1935	-9	1	0
1936	-9	1	0
1937	-9	1	0
1938	-9	1	0
1939	-9	1	0
1940	-15	1	0
1941	-15	1	0
1942	-15	1	0
1943	-15	1	0
1944	-15	1	0
1945	-15	1	0
1946	-15	1	0
1947	-15	1	0
1948	-15	1	0
1949	-15	1	0
1950	-26	0	0
1951	-26	0	0
1952	-26	0	0
1953	-26	0	0
1954	-26	0	0
1955	-26	0	0
1956	-26	0	0
1957	-26	0	0
1958	-26	0	0
1959	-26	0	0
1960	-33	0	0
1961	-33	0	0
1962	-33	0	0
1963	-33	0	0
1964	-33	0	0
1965	-33	0	0
1966	-33	0	0
1967	-33	0	0
1968	-33	0	0
1969	-33	0	0
1970	-37	0	0
1971	-37	0	0
1972	-37	0	0
1973	-37	0	0
1974	-37	0	0
1975	-37	0	0
1976	-37	0	0
1977	-37	0	0
1978	-37	0	0
1979	-37	0	0
1980	-43	0	1
1981	-43	0	1
1982	-43	0	1
1983	-43	0	1
1984	-43	0	1
1985	-43	0	1
1986	-43	0	1
1987	-43	0	1
1988	-43	0	1
1989	-43	0	1
1990	-42	0	0
1991	-42	0	0
1992	-42	0	0
1993	-42	0	0
1994	-42	0	0
1995	-42	0	0
1996	-42	0	0
1997	-42	0	0
1998	-42	0	0
1999	-42	0	0
2000	-47	0	1
2001	-47	0	1
2002	-47	0	1
2003	-47	0	1
2004	-47	0	1
2005	-47	0	1
2006	-47	0	1
2007	-47	0	1
2008	-47	0	1
2009	-47	0	1
2010	-45	0	0
2011	-45	0	0
2012	-45	0	0
2013	-45	0	0
2014	-45	0	0
2015	-45	0	0
2016	-45	0	0
2017	-45	0	0
2018	-45	0	0
2019	-45	0	0
2020	-48	0	1
2021	-48	0	1
2022	-48	0	1
2023	-48	0	1
2024	-48	0	1
2025	-48	0	1
2026	-48	0	1
2027	-48	0	1
2028	-48	0	1
2029	-48	0	1
2030	-42	0	1
2031	-42	0	1
2032	-42	0	1
2033	-42	0	1
2034	-42	0	1
2035	-42	0	1
2036	-42	0	1
2037	-42	0	1
2038	-42	0	1
2039	-42	0	1
2040	-39	0	1
2041	-39	0	1
2042	-39	0	1
2043	-39	0	1
2044	-39	0	1
2045	-39	0	1
2046	-39	0	1
2047	-39	0	1
2048	-39	0	1
2049	-39	0	1
2050	-37	0	0
2051	-37	0	0
2052	-37	0	0
2053	-37	0	0
2054	-37	0	0
2055	-37	0	0
2056	-37	0	0
2057	-37	0	0
2058	-37	0	0
2059	-37	0	0
2060	-41	0	0
2061	-41	0	0
2062	-41	0	0
2063	-41	0	0
2064	-41	0	0
2065	-41	0	0
2066	-41	0	0
2067	-41	0	0
2068	-41	0	0
2069	-41	0	0
2070	-47	0	0
2071	-47	0	0
2072	-47	0	0
2073	-47	0	0
2074	-47	0	0
2075	-47	0	0
2076	-47	0	0
2077	-47	0	0
2078	-47	0	0
2079	-47	0	0
2080	-53	1	0
2081	-53	1	0
2082	-53	1	0
2083	-53	1	0
2084	-53	1	0
2085	-53	1	0
2086	-53	1	0
2087	-53	1	0
2088	-53	1	0
2089	-53	1	0
2090	-70	0	0
2091	-70	0	0
2092	-70	0	0
2093	-70	0	0
2094	-70	0	0
2095	-70	0	0
2096	-70	0	0
2097	-70	0	0
2098	-70	0	0
2099	-70	0	0
2100	-75	0	0
2101	-75	0	0
2102	-75	0	0
2103	-75	0	0
2104	-75	0	0
2105	-75	0	0
2106	-75	0	0
2107	-75	0	0
2108	-75	0	0
2109	-75	0	0
2110	-76	0	0
2111	-76	0	0
2112	-76	0	0
2113	-76	0	0
2114	-76	0	0
2115	-76	0	0
2116	-76	0	0
2117	-76	0	0
2118	-76	0	0
2119	-76	0	0
2120	-76	0	0
2121	-76	0	0
2122	-76	0	0
2123	-76	0	0
2124	-76	0	0
2125	-76	0	0
2126	-76	0	0
2127	-76	0	0
2128	-76	0	0
2129	-76	0	0
2130	-74	0	0
2131	-74	0	0
2132	-74	0	0
2133	-74	0	0
2134	-74	0	0
2135	-74	0	0
2136	-74	0	0
2137	-74	0	0
2138	-74	0	0
2139	-74	0	0
2140	-71	0	0
2141	-71	0	0
2142	-71	0	0
2143	-71	0	0
2144	-71	0	0
2145	-71	0	0
2146	-71	0	0
2147	-71	0	0
2148	-71	0	0
2149	-71	0	0
2150	-67	1	0
2151	-67	1	0
2152	-67	1	0
2153	-67	1	0
2154	-67	1	0
2155	-67	1	0
2156	-67	1	0
2157	-67	1	0
2158	-67	1	0
2159	-67	1	0
2160	-74	0	0
2161	-74	0	0
2162	-74	0	0
2163	-74	0	0
2164	-74	0	0
2165	-74	0	0
2166	-74	0	0
2167	-74	0	0
2168	-74	0	0
2169	-74	0	0
2170	-70	1	0
2171	-70	1	0
2172	-70	1	0
2173	-70	1	0
2174	-70	1	0
2175	-70	1	0
2176	-70	1	0
2177	-70	1	0
2178	-70	1	0
2179	-70	1	0
2180	-73	0	0
2181	-73	0	0
2182	-73	0	0
2183	-73	0	0
2184	-73	0	0
2185	-73	0	0
2186	-73	0	0
2187	-73	0	0
2188	-73	0	0
2189	-73	0	0
2190	-67	1	0
2191	-67	1	0
2192	-67	1	0
2193	-67	1	0
2194	-67	1	0
2195	-67	1	0
2196	-67	1	0
2197	-67	1	0
2198	-67	1	0
2199	-67	1	0
2200	-65	1	0
2201	-65	1	0
2202	-65	1	0
2203	-65	1	0
2204	-65	1	0
2205	-65	1	0
2206	-65	1	0
2207	-65	1	0
2208	-65	1	0
2209	-65	1	0
2210	-65	0	0
2211	-65	0	0
2212	-65	0	0
2213	-65	0	0
2214	-65	0	0
2215	-65	0	0
2216	-65	0	0
2217	-65	0	0
2218	-65	0	0
2219	-65	0	0
2220	-58	1	0
2221	-58	1	0
2222	-58	1	0
2223	-58	1	0
2224	-58	1	0
2225	-58	1	0
2226	-58	1	0
2227	-58	1	0
2228	-58	1	0
2229	-58	1	0
2230	-56	1	0
2231	-56	1	0
2232	-56	1	0
2233	-56	1	0
2234	-56	1	0
2235	-56	1	0
2236	-56	1	0
2237	-56	1	0
2238	-56	1	0
2239	-56	1	0
2240	-50	1	0
2241	-50	1	0
2242	-50	1	0
2243	-50	1	0
2244	-50	1	0
2245	-50	1	0
2246	-50	1	0
2247	-50	1	0
2248	-50	1	0
2249	-50	1	0
2250	-47	1	0
2251	-47	1	0
2252	-47	1	0
2253	-47	1	0
2254	-47	1	0
2255	-47	1	0
2256	-47	1	0
2257	-47	1	0
2258	-47	1	0
2259	-47	1	0
2260	-39	1	0
2261	-39	1	0
2262	-39	1	0
2263	-39	1	0
2264	-39	1	0
2265	-39	1	0
2266	-39	1	0
2267	-39	1	0
2268	-39	1	0
2269	-39	1	0
2270	-34	1	0
2271	-34	1	0
2272	-34	1	0
2273	-34	1	0
2274	-34	1	0
2275	-34	1	0
2276	-34	1	0
2277	-34	1	0
2278	-34	1	0
2279	-34	1	0
2280	-27	1	0
2281	-27	1	0
2282	-27	1	0
2283	-27	1	0
2284	-27	1	0
2285	-27	1	0
2286	-27	1	0
2287	-27	1	0
2288	-27	1	0
2289	-27	1	0
2290	-20	1	0
2291	-20	1	0
2292	-20	1	0
2293	-20	1	0
2294	-20	1	0
2295	-20	1	0
2296	-20	1	0
2297	-20	1	0
2298	-20	1	0
2299	-20	1	0
2300	-14	1	0
2301	-14	1	0
2302	-14	1	0
2303	-14	1	0
2304	-14	1	0
2305	-14	1	0
2306	-14	1	0
2307	-14	1	0
2308	-14	1	0
2309	-14	1	0
2310	-10	1	0
2311	-10	1	0
2312	-10	1	0
2313	-10	1	0
2314	-10	1	0
2315	-10	1	0
2316	-10	1	0
2317	-10	1	0
2318	-10	1	0
2319	-10	1	0
2320	-6	1	0
2321	-6	1	0
2322	-6	1	0
2323	-6	1	0
2324	-6	1	0
2325	-6	1	0
2326	-6	1	0
2327	-6	1	0
2328	-6	1	0
2329	-6	1	0
2330	-4	1	0
2331	-4	1	0
2332	-4	1	0
2333	-4	1	0
2334	-4	1	0
2335	-4	1	0
2336	-4	1	0
2337	-4	1	0
2338	-4	1	0
2339	-4	1	0
2340	-2	1	0
2341	-2	1	0
2342	-2	1	0
2343	-2	1	0
2344	-2	1	0
2345	-2	1	0
2346	-2	1	0
2347	-2	1	0
2348	-2	1	0
2349	-2	1	0
2350	-1	1	0
2351	-1	1	0
2352	-1	1	0
2353	-1	1	0
2354	-1	1	0
2355	-1	1	0
2356	-1	1	0
2357	-1	1	0
2358	-1	1	0
2359	-1	1	0
2360	-1	1	0
2361	-1	1	0
2362	-1	1	0
2363	-1	1	0
2364	-1	1	0
2365	-1	1	0
2366	-1	1	0
2367	-1	1	0
2368	-1	1	0
2369	-1	1	0
2370	-1	1	0
2371	-1	1	0
2372	-1	1	0
2373	-1	1	0
2374	-1	1	0
2375	-1	1	0
2376	-1	1	0
2377	-1	1	0
2378	-1	1	0
2379	-1	1	0
2380	-1	1	0
2381	-1	1	0
2382	-1	1	0
2383	-1	1	0
2384	-1	1	0
2385	-1	1	0
2386	-1	1	0
2387	-1	1	0
2388	-1	1	0
2389	-1	1	0
2390	-2	1	0
2391	-2	1	0
2392	-2	1	0
2393	-2	1	0
2394	-2	1	0
2395	-2	1	0
2396	-2	1	0
2397	-2	1	0
2398	-2	1	0
2399	-2	1	0
2400	-3	1	0
2401	-3	1	0
2402	-3	1	0
2403	-3	1	0
2404	-3	1	0
2405	-3	1	0
2406	-3	1	0
2407	-3	1	0
2408	-3	1	0
2409	-3	1	0
2410	-4	1	0
2411	-4	1	0
2412	-4	1	0
2413	-4	1	0
2414	-4	1	0
2415	-4	1	0
2416	-4	1	0
2417	-4	1	0
2418	-4	1	0
2419	-4	1	0
2420	-5	1	0
2421	-5	1	0
2422	-5	1	0
2423	-5	1	0
2424	-5	1	0
2425	-5	1	0
2426	-5	1	0
2427	-5	1	0
2428	-5	1	0
2429	-5	1	0
2430	-7	1	0
2431	-7	1	0
2432	-7	1	0
2433	-7	1	0
2434	-7	1	0
2435	-7	1	0
2436	-7	1	0
2437	-7	1	0
2438	-7	1	0
2439	-7	1	0
2440	-8	1	0
2441	-8	1	0
2442	-8	1	0
2443	-8	1	0
2444	-8	1	0
2445	-8	1	0
2446	-8	1	0
2447	-8	1	0
2448	-8	1	0
2449	-8	1	0
2450	-10	1	0
2451	-10	1	0
2452	-10	1	0
2453	-10	1	0
2454	-10	1	0
2455	-10	1	0
2456	-10	1	0
2457	-10	1	0
2458	-10	1	0
2459	-10	1	0
2460	-12	1	0
2461	-12	1	0
2462	-12	1	0
2463	-12	1	0
2464	-12	1	0
2465	-12	1	0
2466	-12	1	0
2467	-12	1	0
2468	-12	1	0
2469	-12	1	0
2470	-13	1	0
2471	-13	1	0
2472	-13	1	0
2473	-13	1	0
2474	-13	1	0
2475	-13	1	0
2476	-13	1	0
2477	-13	1	0
2478	-13	1	0
2479	-13	1	0
2480	-15	1	0
2481	-15	1	0
2482	-15	1	0
2483	-15	1	0
2484	-15	1	0
2485	-15	1	0
2486	-15	1	0
2487	-15	1	0
2488	-15	1	0
2489	-15	1	0
2490	-16	1	0
2491	-16	1	0
2492	-16	1	0
2493	-16	1	0
2494	-16	1	0
2495	-16	1	0
2496	-16	1	0
2497	-16	1	0
2498	-16	1	0
2499	-16	1	0
2500	-17	1	0
2501	-17	1	0
2502	-17	1	0
2503	-17	1	0
2504	-17	1	0
2505	-17	1	0
2506	-17	1	0
2507	-17	1	0
2508	-17	1	0
2509	-17	1	0
2510	-18	1	0
2511	-18	1	0
2512	-18	1	0
2513	-18	1	0
2514	-18	1	0
2515	-18	1	0
2516	-18	1	0
2517	-18	1	0
2518	-18	1	0
2519	-18	1	0
2520	-19	1	0
2521	-19	1	0
2522	-19	1	0
2523	-19	1	0
2524	-19	1	0
2525	-19	1	0
2526	-19	1	0
2527	-19	1	0
2528	-19	1	0
2529	-19	1	0
2530	-21	1	0
2531	-21	1	0
2532	-21	1	0
2533	-21	1	0
2534	-21	1	0
2535	-21	1	0
2536	-21	1	0
2537	-21	1	0
2538	-21	1	0
2539	-21	1	0
2540	-26	1	0
2541	-26	1	0
2542	-26	1	0
2543	-26	1	0
2544	-26	1	0
2545	-26	1	0
2546	-26	1	0
2547	-26	1	0
2548	-26	1	0
2549	-26	1	0
2550	-32	0	0
2551	-32	0	0
2552	-32	0	0
2553	-32	0	0
2554	-32	0	0
2555	-32	0	0
2556	-32	0	0
2557	-32	0	0
2558	-32	0	0
2559	-32	0	0
2560	-36	0	0
2561	-36	0	0
2562	-36	0	0
2563	-36	0	0
2564	-36	0	0
2565	-36	0	0
2566	-36	0	0
2567	-36	0	0
2568	-36	0	0
2569	-36	0	0
2570	-40	0	0
2571	-40	0	0
2572	-40	0	0
2573	-40	0	0
2574	-40	0	0
2575	-40	0	0
2576	-40	0	0
2577	-40	0	0
2578	-40	0	0
2579	-40	0	0
2580	-43	0	1
2581	-43	0	1
2582	-43	0	1
2583	-43	0	1
2584	-43	0	1
2585	-43	0	1
2586	-43	0	1
2587	-43	0	1
2588	-43	0	1
2589	-43	0	1
2590	-42	0	0
2591	-42	0	0
2592	-42	0	0
2593	-42	0	0
2594	-42	0	0
2595	-42	0	0
2596	-42	0	0
2597	-42	0	0
2598	-42	0	0
2599	-42	0	0
2600	-44	0	0
2601	-44	0	0
2602	-44	0	0
2603	-44	0	0
2604	-44	0	0
2605	-44	0	0
2606	-44	0	0
2607	-44	0	0
2608	-44	0	0
2609	-44	0	0
2610	-45	0	0
2611	-45	0	0
2612	-45	0	0
2613	-45	0	0
2614	-45	0	0
2615	-45	0	0
2616	-45	0	0
2617	-45	0	0
2618	-45	0	0
2619	-45	0	0
2620	-47	0	1
2621	-47	0	1
2622	-47	0	1
2623	-47	0	1
2624	-47	0	1
2625	-47	0	1
2626	-47	0	1
2627	-47	0	1
2628	-47	0	1
2629	-47	0	1
2630	-43	0	0
2631	-43	0	0
2632	-43	0	0
2633	-43	0	0
2634	-43	0	0
2635	-43	0	0
2636	-43	0	0
2637	-43	0	0
2638	-43	0	0
2639	-43	0	0
2640	-42	0	1
2641	-42	0	1
2642	-42	0	1
2643	-42	0	1
2644	-42	0	1
2645	-42	0	1
2646	-42	0	1
2647	-42	0	1
2648	-42	0	1
2649	-42	0	1
2650	-38	0	0
2651	-38	0	0
2652	-38	0	0
2653	-38	0	0
2654	-38	0	0
2655	-38	0	0
2656	-38	0	0
2657	-38	0	0
2658	-38	0	0
2659	-38	0	0
2660	-36	0	0
2661	-36	0	0
2662	-36	0	0
2663	-36	0	0
2664	-36	0	0
2665	-36	0	0
2666	-36	0	0
2667	-36	0	0
2668	-36	0	0
2669	-36	0	0
2670	-34	0	1
2671	-34	0	1
2672	-34	0	1
2673	-34	0	1
2674	-34	0	1
2675	-34	0	1
2676	-34	0	1
2677	-34	0	1
2678	-34	0	1
2679	-34	0	1
2680	-29	0	0
2681	-29	0	0
2682	-29	0	0
2683	-29	0	0
2684	-29	0	0
2685	-29	0	0
2686	-29	0	0
2687	-29	0	0
2688	-29	0	0
2689	-29	0	0
2690	-27	0	0
2691	-27	0	0
2692	-27	0	0
2693	-27	0	0
2694	-27	0	0
2695	-27	0	0
2696	-27	0	0
2697	-27	0	0
2698	-27	0	0
2699	-27	0	0
2700	-25	0	0
2701	-25	0	0
2702	-25	0	0
2703	-25	0	0
2704	-25	0	0
2705	-25	0	0
2706	-25	0	0
2707	-25	0	0
2708	-25	0	0
2709	-25	0	0
2710	-23	1	0
2711	-23	1	0
2712	-23	1	0
2713	-23	1	0
2714	-23	1	0
2715	-23	1	0
2716	-23	1	0
2717	-23	1	0
2718	-23	1	0
2719	-23	1	0
2720	-23	1	0
2721	-23	1	0
2722	-23	1	0
2723	-23	1	0
2724	-23	1	0
2725	-23	1	0
2726	-23	1	0
2727	-23	1	0
2728	-23	1	0
2729	-23	1	0
2730	-23	1	0
2731	-23	1	0
2732	-23	1	0
2733	-23	1	0
2734	-23	1	0
2735	-23	1	0
2736	-23	1	0
2737	-23	1	0
2738	-23	1	0
2739	-23	1	0
2740	-22	1	0
2741	-22	1	0
2742	-22	1	0
2743	-22	1	0
2744	-22	1	0
2745	-22	1	0
2746	-22	1	0
2747	-22	1	0
2748	-22	1	0
2749	-22	1	0
2750	-20	1	0
2751	-20	1	0
2752	-20	1	0
2753	-20	1	0
2754	-20	1	0
2755	-20	1	0
2756	-20	1	0
2757	-20	1	0
2758	-20	1	0
2759	-20	1	0
2760	-17	1	0
2761	-17	1	0
2762	-17	1	0
2763	-17	1	0
2764	-17	1	0
2765	-17	1	0
2766	-17	1	0
2767	-17	1	0
2768	-17	1	0
2769	-17	1	0
2770	-14	1	0
2771	-14	1	0
2772	-14	1	0
2773	-14	1	0
2774	-14	1	0
2775	-14	1	0
2776	-14	1	0
2777	-14	1	0
2778	-14	1	0
2779	-14	1	0
2780	-11	1	0
2781	-11	1	0
2782	-11	1	0
2783	-11	1	0
2784	-11	1	0
2785	-11	1	0
2786	-11	1	0
2787	-11	1	0
2788	-11	1	0
2789	-11	1	0
2790	-8	1	0
2791	-8	1	0
2792	-8	1	0
2793	-8	1	0
2794	-8	1	0
2795	-8	1	0
2796	-8	1	0
2797	-8	1	0
2798	-8	1	0
2799	-8	1	0
2800	-5	1	0
2801	-5	1	0
2802	-5	1	0
2803	-5	1	0
2804	-5	1	0
2805	-5	1	0
2806	-5	1	0
2807	-5	1	0
2808	-5	1	0
2809	-5	1	0
2810	-3	1	0
2811	-3	1	0
2812	-3	1	0
2813	-3	1	0
2814	-3	1	0
2815	-3	1	0
2816	-3	1	0
2817	-3	1	0
2818	-3	1	0
2819	-3	1	0
2820	-2	1	0
2821	-2	1	0
2822	-2	1	0
2823	-2	1	0
2824	-2	1	0
2825	-2	1	0
2826	-2	1	0
2827	-2	1	0
2828	-2	1	0
2829	-2	1	0
2830	0	1	0
2831	0	1	0
2832	0	1	0
2833	0	1	0
2834	0	1	0
2835	0	1	0
2836	0	1	0
2837	0	1	0
2838	0	1	0
2839	0	1	0
2840	0	1	0
2841	0	1	0
2842	0	1	0
2843	0	1	0
2844	0	1	0
2845	0	1	0
2846	0	1	0
2847	0	1	0
2848	0	1	0
2849	0	1	0
2850	0	1	0
2851	0	1	0
2852	0	1	0
2853	0	1	0
2854	0	1	0
2855	0	1	0
2856	0	1	0
2857	0	1	0
2858	0	1	0
2859	0	1	0
2860	0	1	0
2861	0	1	0
2862	0	1	0
2863	0	1	0
2864	0	1	0
2865	0	1	0
2866	0	1	0
2867	0	1	0
2868	0	1	0
2869	0	1	0
2870	0	1	0
2871	0	1	0
2872	0	1	0
2873	0	1	0
2874	0	1	0
2875	0	1	0
2876	0	1	0
2877	0	1	0
2878	0	1	0
2879	0	1	0
2880	0	1	0
2881	0	1	0
2882	0	1	0
2883	0	1	0
2884	0	1	0
2885	0	1	0
2886	0	1	0
2887	0	1	0
2888	0	1	0
2889	0	1	0
2890	0	1	0
2891	0	1	0
2892	0	1	0
2893	0	1	0
2894	0	1	0
2895	0	1	0
2896	0	1	0
2897	0	1	0
2898	0	1	0
2899	0	1	0
2900	0	1	0
2901	0	1	0
2902	0	1	0
2903	0	1	0
2904	0	1	0
2905	0	1	0
2906	0	1	0
2907	0	1	0
2908	0	1	0
2909	0	1	0
2910	0	1	0
2911	0	1	0
2912	0	1	0
2913	0	1	0
2914	0	1	0
2915	0	1	0
2916	0	1	0
2917	0	1	0
2918	0	1	0
2919	0	1	0
2920	0	1	0
2921	0	1	0
2922	0	1	0
2923	0	1	0
2924	0	1	0
2925	0	1	0
2926	0	1	0
2927	0	1	0
2928	0	1	0
2929	0	1	0
2930	0	1	0
2931	0	1	0
2932	0	1	0
2933	0	1	0
2934	0	1	0
2935	0	1	0
2936	0	1	0
2937	0	1	0
2938	0	1	0
2939	0	1	0
2940	0	1	0
2941	0	1	0
2942	0	1	0
2943	0	1	0
2944	0	1	0
2945	0	1	0
2946	0	1	0
2947	0	1	0
2948	0	1	0
2949	0	1	0
2950	0	1	0
2951	0	1	0
2952	0	1	0
2953	0	1	0
2954	0	1	0
2955	0	1	0
2956	0	1	0
2957	0	1	0
2958	0	1	0
2959	0	1	0
2960	0	1	0
2961	0	1	0
2962	0	1	0
2963	0	1	0
2964	0	1	0
2965	0	1	0
2966	0	1	0
2967	0	1	0
2968	0	1	0
2969	0	1	0
2970	0	1	0
2971	0	1	0
2972	0	1	0
2973	0	1	0
2974	0	1	0
2975	0	1	0
2976	0	1	0
2977	0	1	0
2978	0	1	0
2979	0	1	0
2980	0	1	0
2981	0	1	0
2982	0	1	0
2983	0	1	0
2984	0	1	0
2985	0	1	0
2986	0	1	0
2987	0	1	0
2988	0	1	0
2989	0	1	0
2990	0	0	0
2991	0	0	0
2992	0	0	0
2993	0	0	0
2994	0	0	0
2995	0	0	0
2996	0	0	0
2997	0	0	0
2998	0	0	0
2999	0	0	0
3000	0	1	0
3001	0	1	0
3002	0	1	0
3003	0	1	0
3004	0	1	0
3005	0	1	0
3006	0	1	0
3007	0	1	0
3008	0	1	0
3009	0	1	0
3010	0	0	0
3011	0	0	0
3012	0	0	0
3013	0	0	0
3014	0	0	0
3015	0	0	0
3016	0	0	0
3017	0	0	0
3018	0	0	0
3019	0	0	0
3020	0	1	0
3021	0	1	0
3022	0	1	0
3023	0	1	0
3024	0	1	0
3025	0	1	0
3026	0	1	0
3027	0	1	0
3028	0	1	0
3029	0	1	0
3030	0	1	0
3031	0	1	0
3032	0	1	0
3033	0	1	0
3034	0	1	0
3035	0	1	0
3036	0	1	0
3037	0	1	0
3038	0	1	0
3039	0	1	0
3040	0	0	0
3041	0	0	0
3042	0	0	0
3043	0	0	0
3044	0	0	0
3045	0	0	0
3046	0	0	0
3047	0	0	0
3048	0	0	0
3049	0	0	0
3050	0	1	0
3051	0	1	0
3052	0	1	0
3053	0	1	0
3054	0	1	0
3055	0	1	0
3056	0	1	0
