# Kart Silverstone GP lap in Trackmania world coordinates (x east, y up, z south); heading = atan2(dx, dz) of travel; curvature >0 turns left
# start_station	767	finish_station	799	checkpoints	869,1034,1268,1327,150,260,401,671
station	s_m	x	y	z	heading_rad	curvature	left_m	right_m	corner
1163	1163.0	1754.349	20.306	1424.052	-0.38358	0.00323	4.40	4.44	Return leg
1164	1164.0	1753.977	20.310	1424.980	-0.37891	0.00346	4.40	4.42	Return leg
1165	1165.0	1753.609	20.314	1425.910	-0.37533	0.00352	4.40	4.36	Return leg
1166	1166.0	1753.244	20.318	1426.841	-0.37249	0.00332	4.39	4.28	Return leg
1167	1167.0	1752.881	20.322	1427.773	-0.36949	0.00272	4.37	4.18	Return leg
1168	1168.0	1752.522	20.325	1428.706	-0.36528	0.00158	4.35	4.11	Return leg
1169	1169.0	1752.167	20.329	1429.641	-0.35920	-0.00029	4.32	4.05	Return leg
1170	1170.0	1751.819	20.332	1430.578	-0.35150	-0.00307	4.29	4.03	Return leg
1171	1171.0	1751.478	20.334	1431.519	-0.34351	-0.00692	4.26	4.05	Return leg
1172	1172.0	1751.145	20.337	1432.462	-0.33756	-0.01192	4.27	4.09	Return leg
1173	1173.0	1750.816	20.340	1433.406	-0.33664	-0.01807	4.32	4.18	Return leg
1174	1174.0	1750.484	20.342	1434.349	-0.34388	-0.02524	4.43	4.30	Return leg
1175	1175.0	1750.142	20.344	1435.289	-0.36216	-0.03317	4.62	4.43	Return leg
1176	1176.0	1749.776	20.346	1436.219	-0.39377	-0.04145	4.87	4.56	Return leg
1177	1177.0	1749.375	20.348	1437.135	-0.44020	-0.04960	5.15	4.68	Return leg
1178	1178.0	1748.924	20.350	1438.028	-0.50193	-0.05710	5.42	4.79	Return leg
1179	1179.0	1748.413	20.352	1438.887	-0.57813	-0.06342	5.63	4.88	Return leg
1180	1180.0	1747.832	20.353	1439.701	-0.66645	-0.06812	5.74	4.96	Return leg
1181	1181.0	1747.178	20.355	1440.457	-0.76289	-0.07087	5.74	5.02	Return leg
1182	1182.0	1746.453	20.357	1441.144	-0.86218	-0.07154	5.63	5.05	Return leg
1183	1183.0	1745.662	20.358	1441.756	-0.95854	-0.07015	5.44	5.05	Return leg
1184	1184.0	1744.818	20.360	1442.292	-1.04675	-0.06694	5.20	5.01	Return leg
1185	1185.0	1743.933	20.361	1442.756	-1.12322	-0.06225	4.98	4.95	Return leg
1186	1186.0	1743.017	20.363	1443.157	-1.18649	-0.05653	4.79	4.86	Return leg
1187	1187.0	1742.080	20.365	1443.505	-1.23702	-0.05023	4.65	4.76	Return leg
1188	1188.0	1741.128	20.366	1443.812	-1.27665	-0.04377	4.53	4.64	Return leg
1189	1189.0	1740.166	20.368	1444.085	-1.30786	-0.03751	4.44	4.54	Kink straight
1190	1190.0	1739.197	20.370	1444.331	-1.33302	-0.03166	4.36	4.44	Kink straight
1191	1191.0	1738.222	20.372	1444.556	-1.35401	-0.02633	4.31	4.37	Kink straight
1192	1192.0	1737.244	20.375	1444.762	-1.37207	-0.02152	4.28	4.32	Kink straight
1193	1193.0	1736.262	20.377	1444.951	-1.38783	-0.01713	4.28	4.28	Kink straight
1194	1194.0	1735.277	20.380	1445.125	-1.40149	-0.01301	4.28	4.24	Kink straight
1195	1195.0	1734.290	20.382	1445.288	-1.41301	-0.00896	4.29	4.22	Kink straight
1196	1196.0	1733.302	20.385	1445.440	-1.42222	-0.00477	4.29	4.20	Kink straight
1197	1197.0	1732.312	20.388	1445.584	-1.42889	-0.00024	4.28	4.17	Kink straight
1198	1198.0	1731.322	20.392	1445.723	-1.43270	0.00482	4.26	4.13	Kink straight
1199	1199.0	1730.332	20.395	1445.859	-1.43305	0.01051	4.23	4.08	Kink straight
1200	1200.0	1729.341	20.398	1445.997	-1.42887	0.01691	4.20	4.02	Kink straight
1201	1201.0	1728.352	20.402	1446.142	-1.41854	0.02399	4.16	3.97	Kink straight
1202	1202.0	1727.364	20.405	1446.301	-1.39992	0.03163	4.12	3.94	Kink straight
1203	1203.0	1726.381	20.409	1446.482	-1.37070	0.03962	4.07	3.92	Kink straight
1204	1204.0	1725.405	20.412	1446.698	-1.32897	0.04769	4.01	3.91	Kink straight
1205	1205.0	1724.440	20.416	1446.961	-1.27378	0.05551	3.95	3.91	Kink straight
1206	1206.0	1723.494	20.419	1447.283	-1.20552	0.06273	3.89	3.92	Kink straight
1207	1207.0	1722.574	20.422	1447.675	-1.12598	0.06906	3.89	3.94	Kink straight
1208	1208.0	1721.690	20.425	1448.143	-1.03801	0.07425	3.95	3.97	Kink straight
1209	1209.0	1720.853	20.428	1448.689	-0.94495	0.07816	4.06	3.99	Kink straight
1210	1210.0	1720.072	20.431	1449.312	-0.85003	0.08074	4.18	4.03	Kink straight
1211	1211.0	1719.353	20.433	1450.007	-0.75592	0.08204	4.26	4.07	Kink straight
1212	1212.0	1718.702	20.436	1450.766	-0.66453	0.08221	4.28	4.11	Kink straight
1213	1213.0	1718.121	20.437	1451.579	-0.57702	0.08140	4.26	4.14	Kink straight
1214	1214.0	1717.612	20.439	1452.440	-0.49384	0.07979	4.22	4.16	Kink straight
1215	1215.0	1717.174	20.440	1453.338	-0.41472	0.07752	4.17	4.16	Kink straight
1216	1216.0	1716.807	20.440	1454.268	-0.33891	0.07467	4.13	4.17	Kink straight
1217	1217.0	1716.510	20.440	1455.223	-0.26541	0.07126	4.08	4.18	Kink straight
1218	1218.0	1716.283	20.439	1456.197	-0.19336	0.06724	4.05	4.18	Kink straight
1219	1219.0	1716.126	20.438	1457.184	-0.12246	0.06252	4.03	4.15	Kink straight
1220	1220.0	1716.039	20.436	1458.180	-0.05337	0.05699	4.01	4.11	Kink straight
1221	1221.0	1716.019	20.433	1459.180	0.01227	0.05057	4.00	4.06	Kink straight
1222	1222.0	1716.063	20.430	1460.178	0.07202	0.04321	4.00	4.04	Kink straight
1223	1223.0	1716.163	20.426	1461.173	0.12311	0.03495	3.99	4.03	Kink straight
1224	1224.0	1716.309	20.421	1462.163	0.16302	0.02591	3.98	4.05	Kink straight
1225	1225.0	1716.488	20.415	1463.146	0.18989	0.01626	3.97	4.11	Kink straight
1226	1226.0	1716.686	20.409	1464.126	0.20278	0.00625	3.97	4.19	Kink straight
1227	1227.0	1716.891	20.402	1465.105	0.20164	-0.00387	3.98	4.28	Kink straight
1228	1228.0	1717.087	20.394	1466.086	0.18728	-0.01384	4.01	4.32	Kink straight
1229	1229.0	1717.263	20.385	1467.070	0.16109	-0.02343	4.05	4.30	Kink straight
1230	1230.0	1717.408	20.375	1468.060	0.12482	-0.03244	4.10	4.22	Kink straight
1231	1231.0	1717.512	20.365	1469.054	0.08028	-0.04071	4.14	4.09	Kink straight
1232	1232.0	1717.568	20.354	1470.052	0.02895	-0.04811	4.18	3.97	Kink straight
1233	1233.0	1717.570	20.342	1471.052	-0.02831	-0.05449	4.21	3.88	Kink straight
1234	1234.0	1717.511	20.329	1472.051	-0.09138	-0.05970	4.23	3.83	Kink straight
1235	1235.0	1717.387	20.316	1473.043	-0.16064	-0.06358	4.23	3.80	Kink straight
1236	1236.0	1717.192	20.302	1474.023	-0.23655	-0.06592	4.23	3.77	Kink straight
1237	1237.0	1716.919	20.287	1474.985	-0.31881	-0.06656	4.21	3.74	Kink straight
1238	1238.0	1716.566	20.271	1475.920	-0.40571	-0.06538	4.18	3.70	Kink straight
1239	1239.0	1716.131	20.255	1476.820	-0.49384	-0.06237	4.13	3.66	Kink straight
1240	1240.0	1715.619	20.238	1477.679	-0.57821	-0.05766	4.06	3.64	Kink straight
1241	1241.0	1715.039	20.220	1478.493	-0.65314	-0.05152	3.95	3.63	Kink straight
1242	1242.0	1714.404	20.202	1479.266	-0.71357	-0.04440	3.83	3.63	Kink straight
1243	1243.0	1713.730	20.184	1480.005	-0.75630	-0.03684	3.71	3.66	Kink straight
1244	1244.0	1713.032	20.165	1480.720	-0.78082	-0.02941	3.62	3.70	Kink straight
1245	1245.0	1712.323	20.145	1481.425	-0.78938	-0.02266	3.58	3.76	Kink straight
1246	1246.0	1711.612	20.125	1482.129	-0.78643	-0.01700	3.60	3.81	Kink straight
1247	1247.0	1710.907	20.105	1482.838	-0.77751	-0.01270	3.68	3.85	Kink straight
1248	1248.0	1710.209	20.084	1483.554	-0.76806	-0.00980	3.79	3.89	Kink straight
1249	1249.0	1709.518	20.064	1484.276	-0.76234	-0.00819	3.93	3.91	Kink straight
1250	1250.0	1708.828	20.043	1485.001	-0.76284	-0.00759	4.07	3.93	Kink straight
1251	1251.0	1708.136	20.021	1485.722	-0.77010	-0.00765	4.17	3.95	Kink straight
1252	1252.0	1707.436	20.000	1486.436	-0.78307	-0.00800	4.23	3.98	Kink straight
1253	1253.0	1706.725	19.978	1487.140	-0.79965	-0.00833	4.23	4.01	Kink straight
1254	1254.0	1706.002	19.957	1487.830	-0.81738	-0.00839	4.20	4.03	Kink straight
1255	1255.0	1705.266	19.935	1488.508	-0.83398	-0.00805	4.14	4.04	Kink straight
1256	1256.0	1704.521	19.913	1489.174	-0.84778	-0.00730	4.07	4.04	Kink straight
1257	1257.0	1703.767	19.892	1489.831	-0.85777	-0.00620	4.01	4.01	Kink straight
1258	1258.0	1703.008	19.870	1490.482	-0.86368	-0.00488	3.94	3.99	Kink straight
1259	1259.0	1702.246	19.849	1491.130	-0.86576	-0.00349	3.89	3.96	Kink straight
1260	1260.0	1701.484	19.827	1491.778	-0.86471	-0.00218	3.85	3.93	Kink straight
1261	1261.0	1700.724	19.806	1492.428	-0.86148	-0.00107	3.83	3.89	Kink straight
1262	1262.0	1699.967	19.785	1493.081	-0.85714	-0.00024	3.85	3.86	Kink straight
1263	1263.0	1699.212	19.764	1493.737	-0.85275	0.00030	3.90	3.83	Kink straight
1264	1264.0	1698.461	19.743	1494.397	-0.84918	0.00055	3.96	3.82	Kink straight
1265	1265.0	1697.711	19.722	1495.058	-0.84697	0.00057	4.01	3.82	Kink straight
1266	1266.0	1696.962	19.701	1495.721	-0.84628	0.00042	4.05	3.84	Kink straight
1267	1267.0	1696.213	19.681	1496.384	-0.84689	0.00016	4.06	3.88	Kink straight
1268	1268.0	1695.464	19.661	1497.046	-0.84832	-0.00013	4.05	3.91	Kink straight
1269	1269.0	1694.713	19.641	1497.706	-0.85000	-0.00041	4.02	3.93	Kink straight
1270	1270.0	1693.961	19.621	1498.366	-0.85146	-0.00064	3.98	3.94	Kink straight
1271	1271.0	1693.208	19.601	1499.024	-0.85246	-0.00081	3.92	3.93	Kink straight
1272	1272.0	1692.455	19.582	1499.682	-0.85308	-0.00088	3.87	3.92	Kink straight
1273	1273.0	1691.702	19.562	1500.340	-0.85364	-0.00084	3.84	3.90	Kink straight
1274	1274.0	1690.948	19.543	1500.997	-0.85460	-0.00066	3.81	3.89	Kink straight
1275	1275.0	1690.193	19.525	1501.653	-0.85632	-0.00032	3.80	3.88	Kink straight
1276	1276.0	1689.437	19.506	1502.307	-0.85886	0.00021	3.80	3.88	Kink straight
1277	1277.0	1688.679	19.487	1502.959	-0.86181	0.00093	3.79	3.89	Kink straight
1278	1278.0	1687.919	19.469	1503.609	-0.86435	0.00181	3.77	3.89	Kink straight
1279	1279.0	1687.158	19.451	1504.257	-0.86532	0.00281	3.75	3.91	Kink straight
1280	1280.0	1686.396	19.433	1504.906	-0.86363	0.00383	3.73	3.91	Kink straight
1281	1281.0	1685.637	19.415	1505.557	-0.85852	0.00476	3.70	3.92	Kink straight
1282	1282.0	1684.883	19.397	1506.213	-0.84993	0.00547	3.69	3.91	Kink straight
1283	1283.0	1684.135	19.380	1506.877	-0.83854	0.00587	3.69	3.90	Kink straight
1284	1284.0	1683.395	19.362	1507.550	-0.82570	0.00588	3.69	3.88	Kink straight
1285	1285.0	1682.665	19.345	1508.233	-0.81309	0.00548	3.69	3.85	Kink straight
1286	1286.0	1681.943	19.329	1508.925	-0.80233	0.00468	3.70	3.80	Kink straight
1287	1287.0	1681.227	19.312	1509.623	-0.79465	0.00359	3.70	3.75	Kink straight
1288	1288.0	1680.515	19.296	1510.326	-0.79069	0.00230	3.70	3.71	Kink straight
1289	1289.0	1679.805	19.280	1511.030	-0.79047	0.00097	3.70	3.68	Kink straight
1290	1290.0	1679.094	19.264	1511.733	-0.79348	-0.00028	3.71	3.68	Kink straight
1291	1291.0	1678.380	19.249	1512.432	-0.79885	-0.00133	3.73	3.69	Kink straight
1292	1292.0	1677.661	19.234	1513.128	-0.80556	-0.00212	3.75	3.70	Kink straight
1293	1293.0	1676.937	19.219	1513.818	-0.81256	-0.00261	3.78	3.72	Kink straight
1294	1294.0	1676.209	19.205	1514.503	-0.81895	-0.00282	3.81	3.74	Kink straight
1295	1295.0	1675.476	19.192	1515.184	-0.82402	-0.00281	3.84	3.76	Kink straight
1296	1296.0	1674.741	19.178	1515.862	-0.82737	-0.00267	3.85	3.78	Kink straight
1297	1297.0	1674.004	19.166	1516.537	-0.82894	-0.00247	3.85	3.79	Kink straight
1298	1298.0	1673.267	19.154	1517.213	-0.82901	-0.00230	3.84	3.80	Kink straight
1299	1299.0	1672.530	19.142	1517.889	-0.82816	-0.00220	3.82	3.81	Kink straight
1300	1300.0	1671.793	19.131	1518.565	-0.82720	-0.00219	3.81	3.82	Kink straight
1301	1301.0	1671.057	19.121	1519.243	-0.82699	-0.00223	3.81	3.82	Kink straight
1302	1302.0	1670.322	19.112	1519.919	-0.82828	-0.00228	3.81	3.81	Kink straight
1303	1303.0	1669.584	19.103	1520.595	-0.83150	-0.00224	3.82	3.79	Kink straight
1304	1304.0	1668.844	19.095	1521.267	-0.83664	-0.00203	3.83	3.77	Kink straight
1305	1305.0	1668.099	19.087	1521.935	-0.84316	-0.00158	3.83	3.74	Kink straight
1306	1306.0	1667.350	19.081	1522.597	-0.85003	-0.00085	3.81	3.72	Kink straight
1307	1307.0	1666.597	19.075	1523.255	-0.85593	0.00014	3.77	3.71	Kink straight
1308	1308.0	1665.840	19.070	1523.908	-0.85940	0.00132	3.72	3.71	Kink straight
1309	1309.0	1665.082	19.065	1524.560	-0.85925	0.00259	3.67	3.72	Kink straight
1310	1310.0	1664.325	19.062	1525.214	-0.85481	0.00378	3.64	3.75	Kink straight
1311	1311.0	1663.573	19.058	1525.873	-0.84614	0.00477	3.64	3.80	Kink straight
1312	1312.0	1662.828	19.056	1526.540	-0.83416	0.00541	3.67	3.87	Kink straight
1313	1313.0	1662.091	19.054	1527.217	-0.82047	0.00563	3.72	3.92	Kink straight
1314	1314.0	1661.365	19.053	1527.904	-0.80707	0.00540	3.78	3.95	Kink straight
1315	1315.0	1660.647	19.052	1528.600	-0.79593	0.00479	3.83	3.92	Kink straight
1316	1316.0	1659.936	19.052	1529.303	-0.78851	0.00387	3.87	3.87	Kink straight
1317	1317.0	1659.228	19.052	1530.010	-0.78548	0.00278	3.89	3.81	Kink straight
1318	1318.0	1658.521	19.052	1530.717	-0.78652	0.00167	3.90	3.76	Kink straight
1319	1319.0	1657.812	19.053	1531.422	-0.79046	0.00065	3.90	3.74	Kink straight
1320	1320.0	1657.100	19.053	1532.124	-0.79568	-0.00019	3.90	3.75	Kink straight
1321	1321.0	1656.384	19.054	1532.822	-0.80052	-0.00081	3.90	3.79	Kink straight
1322	1322.0	1655.665	19.054	1533.517	-0.80381	-0.00121	3.90	3.84	Kink straight
1323	1323.0	1654.944	19.055	1534.210	-0.80517	-0.00140	3.90	3.90	Kink straight
1324	1324.0	1654.223	19.055	1534.903	-0.80507	-0.00138	3.91	3.94	Kink straight
1325	1325.0	1653.502	19.054	1535.596	-0.80454	-0.00114	3.92	3.96	Kink straight
1326	1326.0	1652.782	19.053	1536.290	-0.80478	-0.00063	3.94	3.95	Kink straight
1327	1327.0	1652.061	19.052	1536.983	-0.80667	0.00024	3.95	3.92	Kink straight
1328	1328.0	1651.338	19.049	1537.673	-0.81035	0.00158	3.94	3.88	Kink straight
1329	1329.0	1650.612	19.046	1538.361	-0.81511	0.00350	3.93	3.83	Kink straight
1330	1330.0	1649.882	19.041	1539.045	-0.81949	0.00609	3.89	3.80	Kink straight
1331	1331.0	1649.150	19.036	1539.726	-0.82159	0.00943	3.84	3.77	Kink straight
1332	1332.0	1648.418	19.029	1540.407	-0.81943	0.01349	3.79	3.74	Kink straight
1333	1333.0	1647.689	19.021	1541.091	-0.81127	0.01821	3.73	3.72	Kink straight
1334	1334.0	1646.967	19.011	1541.784	-0.79580	0.02347	3.68	3.71	Kink straight
1335	1335.0	1646.260	18.999	1542.491	-0.77222	0.02908	3.65	3.71	Kink straight
1336	1336.0	1645.572	18.986	1543.217	-0.74019	0.03483	3.62	3.71	Kink straight
1337	1337.0	1644.911	18.971	1543.967	-0.69981	0.04049	3.61	3.71	Kink straight
1338	1338.0	1644.284	18.954	1544.746	-0.65160	0.04585	3.61	3.72	Kink straight
1339	1339.0	1643.699	18.935	1545.557	-0.59641	0.05072	3.62	3.72	Kink straight
1340	1340.0	1643.162	18.914	1546.400	-0.53544	0.05495	3.64	3.73	Kink straight
1341	1341.0	1642.679	18.892	1547.276	-0.47006	0.05846	3.67	3.73	Kink straight
1342	1342.0	1642.256	18.867	1548.182	-0.40175	0.06120	3.70	3.75	Kink straight
1343	1343.0	1641.898	18.840	1549.115	-0.33192	0.06319	3.74	3.77	Kink straight
1344	1344.0	1641.605	18.811	1550.071	-0.26176	0.06447	3.78	3.80	Kink straight
1345	1345.0	1641.381	18.780	1551.045	-0.19220	0.06513	3.82	3.85	Kink straight
1346	1346.0	1641.224	18.748	1552.033	-0.12383	0.06527	3.85	3.90	Kink straight
1347	1347.0	1641.134	18.713	1553.028	-0.05693	0.06499	3.87	3.96	Kink straight
1348	1348.0	1641.110	18.677	1554.028	0.00848	0.06437	3.89	4.01	Kink straight
1349	1349.0	1641.151	18.638	1555.027	0.07266	0.06349	3.90	4.06	Kink straight
1350	1350.0	1641.255	18.599	1556.021	0.13596	0.06240	3.90	4.08	Kink straight
1351	1351.0	1641.422	18.558	1557.007	0.19871	0.06116	3.90	4.10	Kink straight
1352	1352.0	1641.650	18.516	1557.981	0.26101	0.05981	3.90	4.11	Kink straight
1353	1353.0	1641.937	18.472	1558.938	0.32258	0.05844	3.91	4.12	Kink straight
1354	1354.0	1642.283	18.428	1559.876	0.38273	0.05716	3.93	4.13	Kink straight
1355	1355.0	1642.684	18.383	1560.792	0.44038	0.05613	3.96	4.13	Kink straight
1356	1356.0	1643.135	18.337	1561.684	0.49442	0.05553	4.00	4.11	Kink straight
1357	1357.0	1643.632	18.291	1562.552	0.54413	0.05559	4.06	4.06	Kink straight
1358	1358.0	1644.170	18.245	1563.395	0.58974	0.05651	4.14	4.00	Kink straight
1359	1359.0	1644.744	18.199	1564.214	0.63279	0.05846	4.24	3.94	Kink straight
1360	1360.0	1645.353	18.153	1565.007	0.67616	0.06151	4.36	3.92	Kink straight
1361	1361.0	1645.996	18.107	1565.773	0.72369	0.06563	4.49	3.99	Kink straight
1362	1362.0	1646.676	18.062	1566.505	0.77926	0.07070	4.63	4.22	Kink straight
1363	1363.0	1647.400	18.018	1567.195	0.84588	0.07648	4.77	4.65	Kink straight
1364	1364.0	1648.172	17.974	1567.830	0.92489	0.08265	4.88	5.25	Kink straight
1365	1365.0	1648.995	17.932	1568.397	1.01569	0.08885	4.98	5.91	Kink straight
1366	1366.0	1649.869	17.891	1568.883	1.11615	0.09473	5.05	6.47	Kink straight
1367	1367.0	1650.789	17.852	1569.274	1.22344	0.09993	5.09	6.84	Kink straight
1368	1368.0	1651.746	17.814	1569.562	1.33503	0.10413	5.13	7.01	Kink straight
1369	1369.0	1652.729	17.777	1569.740	1.44961	0.10701	5.17	7.05	Kink straight
1370	1370.0	1653.727	17.743	1569.803	1.56742	0.10830	5.21	7.02	Kink straight
1371	1371.0	1654.725	17.710	1569.747	1.68941	0.10776	5.25	6.96	Kink straight
1372	1372.0	1655.708	17.680	1569.567	1.81589	0.10523	5.29	6.89	Kink straight
1373	1373.0	1656.660	17.651	1569.263	1.94496	0.10066	5.33	6.82	Kink straight
1374	1374.0	1657.564	17.624	1568.839	2.07135	0.09413	5.37	6.75	Kink straight
1375	1375.0	1658.410	17.600	1568.306	2.18731	0.08590	5.41	6.67	Kink straight
1376	1376.0	1659.193	17.577	1567.684	2.28530	0.07638	5.45	6.60	Kink straight
1377	1377.0	1659.919	17.557	1566.997	2.36055	0.06610	5.49	6.53	Kink straight
1378	1378.0	1660.600	17.539	1566.265	2.41302	0.05565	5.53	6.45	Kink straight
1379	1379.0	1661.250	17.523	1565.505	2.44695	0.04559	5.57	6.38	Kink straight
1380	1380.0	1661.880	17.509	1564.729	2.46815	0.03640	5.61	6.31	Kink straight
1381	1381.0	1662.497	17.496	1563.942	2.48153	0.02841	5.65	6.24	Kink straight
