use	76	Land	G	0	0	0	0	19,6,35
use	77	Land	G	0	0	0	0	19,6,36
use	78	Land	G	0	0	0	0	19,6,37
use	79	Land	G	0	0	0	0	19,6,38
use	80	Land	G	0	0	0	0	19,6,59
use	81	Land	G	0	0	0	0	19,6,60
use	82	Land	G	0	0	0	0	20,6,21
use	83	Land	G	0	0	0	0	20,6,44
use	84	Land	G	0	0	0	0	20,6,45
use	85	Land	G	0	0	0	0	20,6,59
use	86	Land	G	0	0	0	0	20,6,60
use	87	Land	G	0	0	0	0	21,6,21
use	88	Land	G	0	0	0	0	21,6,44
use	89	Land	G	0	0	0	0	21,6,45
use	90	Land	G	0	0	0	0	21,6,57
use	91	Land	G	0	0	0	0	21,6,58
use	92	Land	G	0	0	0	0	21,6,59
use	93	Land	G	0	0	0	0	21,6,60
use	94	Land	G	0	0	0	0	22,6,19
use	95	Land	G	0	0	0	0	22,6,20
use	96	Land	G	0	0	0	0	22,6,38
use	97	Land	G	0	0	0	0	22,6,57
use	98	Land	G	0	0	0	0	22,6,58
use	99	Land	G	0	0	0	0	22,6,59
use	100	Land	G	0	0	0	0	22,6,60
use	101	Land	G	0	0	0	0	23,6,19
use	102	Land	G	0	0	0	0	23,6,20
use	103	Land	G	0	0	0	0	23,6,38
use	104	Land	G	0	0	0	0	23,6,39
use	105	Land	G	0	0	0	0	23,6,42
use	106	Land	G	0	0	0	0	23,6,43
use	107	Land	G	0	0	0	0	23,6,57
use	108	Land	G	0	0	0	0	23,6,58
use	109	Land	G	0	0	0	0	23,6,59
use	110	Land	G	0	0	0	0	23,6,60
use	111	Land	G	0	0	0	0	24,6,19
use	112	Land	G	0	0	0	0	24,6,20
use	113	Land	G	0	0	0	0	24,6,38
use	114	Land	G	0	0	0	0	24,6,39
use	115	Land	G	0	0	0	0	24,6,42
use	116	Land	G	0	0	0	0	24,6,43
use	117	Land	G	0	0	0	0	24,6,44
use	118	Land	G	0	0	0	0	24,6,45
use	119	Land	G	0	0	0	0	24,6,48
use	120	Land	G	0	0	0	0	24,6,49
use	121	Land	G	0	0	0	0	24,6,59
use	122	Land	G	0	0	0	0	24,6,60
use	123	Land	G	0	0	0	0	25,6,19
use	124	Land	G	0	0	0	0	25,6,20
use	125	Land	G	0	0	0	0	25,6,38
use	126	Land	G	0	0	0	0	25,6,39
use	127	Land	G	0	0	0	0	25,6,40
use	128	Land	G	0	0	0	0	25,6,41
use	129	Land	G	0	0	0	0	25,6,42
use	130	Land	G	0	0	0	0	25,6,43
use	131	Land	G	0	0	0	0	25,6,44
use	132	Land	G	0	0	0	0	25,6,45
use	133	Land	G	0	0	0	0	25,6,46
use	134	Land	G	0	0	0	0	25,6,47
use	135	Land	G	0	0	0	0	25,6,48
use	136	Land	G	0	0	0	0	25,6,49
use	137	Land	G	0	0	0	0	25,6,59
use	138	Land	G	0	0	0	0	25,6,60
use	139	Land	G	0	0	0	0	26,6,17
use	140	Land	G	0	0	0	0	26,6,18
use	141	Land	G	0	0	0	0	26,6,19
use	142	Land	G	0	0	0	0	26,6,20
use	143	Land	G	0	0	0	0	26,6,45
use	144	Land	G	0	0	0	0	26,6,46
use	145	Land	G	0	0	0	0	26,6,47
use	146	Land	G	0	0	0	0	26,6,48
use	147	Land	G	0	0	0	0	26,6,49
use	148	Land	G	0	0	0	0	26,6,59
use	149	Land	G	0	0	0	0	26,6,60
use	150	Land	G	0	0	0	0	27,6,17
use	151	Land	G	0	0	0	0	27,6,18
use	152	Land	G	0	0	0	0	27,6,19
use	153	Land	G	0	0	0	0	27,6,20
use	154	Land	G	0	0	0	0	27,6,45
use	155	Land	G	0	0	0	0	27,6,46
use	156	Land	G	0	0	0	0	27,6,59
use	157	Land	G	0	0	0	0	27,6,60
use	158	Land	G	0	0	0	0	28,6,21
use	159	Land	G	0	0	0	0	28,6,22
use	160	Land	G	0	0	0	0	28,6,23
use	161	Land	G	0	0	0	0	28,6,34
use	162	Land	G	0	0	0	0	28,6,35
use	163	Land	G	0	0	0	0	28,6,36
use	164	Land	G	0	0	0	0	28,6,37
use	165	Land	G	0	0	0	0	28,6,59
use	166	Land	G	0	0	0	0	28,6,60
use	167	Land	G	0	0	0	0	29,6,22
use	168	Land	G	0	0	0	0	29,6,23
use	169	Land	G	0	0	0	0	29,6,34
use	170	Land	G	0	0	0	0	29,6,35
use	171	Land	G	0	0	0	0	29,6,36
use	172	Land	G	0	0	0	0	29,6,37
use	173	Land	G	0	0	0	0	29,6,38
use	174	Land	G	0	0	0	0	29,6,39
use	175	Land	G	0	0	0	0	29,6,50
use	176	Land	G	0	0	0	0	29,6,59
use	177	Land	G	0	0	0	0	29,6,60
use	178	Land	G	0	0	0	0	30,6,22
use	179	Land	G	0	0	0	0	30,6,23
use	180	Land	G	0	0	0	0	30,6,33
use	181	Land	G	0	0	0	0	30,6,34
use	182	Land	G	0	0	0	0	30,6,35
use	183	Land	G	0	0	0	0	30,6,36
use	184	Land	G	0	0	0	0	30,6,37
use	185	Land	G	0	0	0	0	30,6,38
use	186	Land	G	0	0	0	0	30,6,39
use	187	Land	G	0	0	0	0	30,6,50
use	188	Land	G	0	0	0	0	30,6,51
use	189	Land	G	0	0	0	0	30,6,59
use	190	Land	G	0	0	0	0	30,6,60
use	191	Land	G	0	0	0	0	30,6,61
use	192	Land	G	0	0	0	0	30,6,62
use	193	Beach	G	0	5	0	0	30,5,63
use	194	Land	G	0	0	0	0	31,6,22
use	195	Land	G	0	0	0	0	31,6,23
use	196	Land	G	0	0	0	0	31,6,33
use	197	Land	G	0	0	0	0	31,6,34
use	198	Land	G	0	0	0	0	31,6,35
use	199	Land	G	0	0	0	0	31,6,36
use	200	Land	G	0	0	0	0	31,6,37
use	201	Land	G	0	0	0	0	31,6,38
use	202	Land	G	0	0	0	0	31,6,39
use	203	Land	G	0	0	0	0	31,6,40
use	204	Land	G	0	0	0	0	31,6,51
use	205	Land	G	0	0	0	0	31,6,60
use	206	Land	G	0	0	0	0	31,6,61
use	207	Land	G	0	0	0	0	31,6,62
use	208	Beach	G	0	5	2	0	31,5,63
use	209	Land	G	0	0	0	0	32,6,22
use	210	Land	G	0	0	0	0	32,6,23
use	211	Land	G	0	0	0	0	32,6,33
use	212	Land	G	0	0	0	0	32,6,39
use	213	Land	G	0	0	0	0	32,6,40
use	214	Land	G	0	0	0	0	32,6,52
use	215	Land	G	0	0	0	0	32,6,53
use	216	Land	G	0	0	0	0	32,6,60
use	217	Land	G	0	0	0	0	32,6,61
use	218	Land	G	0	0	0	0	32,6,62
use	219	Beach	G	0	5	1	0	32,5,63
use	220	Land	G	0	0	0	0	33,6,33
use	221	Land	G	0	0	0	0	33,6,39
use	222	Land	G	0	0	0	0	33,6,40
use	223	Land	G	0	0	0	0	33,6,41
use	224	Land	G	0	0	0	0	33,6,42
use	225	Land	G	0	0	0	0	33,6,52
use	226	Land	G	0	0	0	0	33,6,53
use	227	Land	G	0	0	0	0	33,6,60
use	228	Land	G	0	0	0	0	33,6,61
use	229	Land	G	0	0	0	0	33,6,62
use	230	Beach	G	0	5	2	0	33,5,63
use	231	Land	G	0	0	0	0	34,6,39
use	232	Land	G	0	0	0	0	34,6,40
use	233	Land	G	0	0	0	0	34,6,41
use	234	Land	G	0	0	0	0	34,6,42
use	235	Land	G	0	0	0	0	34,6,52
use	236	Land	G	0	0	0	0	34,6,53
use	237	Beach	G	0	5	0	0	34,5,63
use	238	Land	G	0	0	0	0	35,6,30
use	239	Land	G	0	0	0	0	35,6,31
use	240	Land	G	0	0	0	0	35,6,39
use	241	Land	G	0	0	0	0	35,6,40
use	242	Land	G	0	0	0	0	35,6,41
use	243	Land	G	0	0	0	0	35,6,42
use	244	Land	G	0	0	0	0	35,6,52
use	245	Land	G	0	0	0	0	35,6,53
use	246	Land	G	0	0	0	0	35,6,54
use	247	Land	G	0	0	0	0	35,6,55
use	248	Beach	G	0	5	2	0	35,5,63
use	249	Land	G	0	0	0	0	36,6,26
use	250	Land	G	0	0	0	0	36,6,27
use	251	Land	G	0	0	0	0	36,6,30
use	252	Land	G	0	0	0	0	36,6,31
use	253	Land	G	0	0	0	0	36,6,40
use	254	Land	G	0	0	0	0	36,6,41
use	255	Land	G	0	0	0	0	36,6,42
use	256	Land	G	0	0	0	0	36,6,53
use	257	Land	G	0	0	0	0	36,6,54
use	258	Land	G	0	0	0	0	36,6,55
use	259	Beach	G	0	5	0	0	36,5,63
use	260	Land	G	0	0	0	0	37,6,26
use	261	Land	G	0	0	0	0	37,6,27
use	262	Land	G	0	0	0	0	37,6,28
use	263	Land	G	0	0	0	0	37,6,29
use	264	Land	G	0	0	0	0	37,6,30
use	265	Land	G	0	0	0	0	37,6,31
use	266	Land	G	0	0	0	0	37,6,32
use	267	Land	G	0	0	0	0	37,6,40
use	268	Land	G	0	0	0	0	37,6,41
use	269	Land	G	0	0	0	0	37,6,42
use	270	Land	G	0	0	0	0	37,6,53
use	271	Land	G	0	0	0	0	37,6,54
use	272	Land	G	0	0	0	0	37,6,55
use	273	Land	G	0	0	0	0	38,6,24
use	274	Land	G	0	0	0	0	38,6,28
use	275	Land	G	0	0	0	0	38,6,29
use	276	Land	G	0	0	0	0	38,6,30
use	277	Land	G	0	0	0	0	38,6,31
use	278	Land	G	0	0	0	0	38,6,32
use	279	Land	G	0	0	0	0	38,6,40
use	280	Land	G	0	0	0	0	38,6,41
use	281	Land	G	0	0	0	0	38,6,42
use	282	Land	G	0	0	0	0	38,6,53
use	283	Land	G	0	0	0	0	38,6,54
use	284	Land	G	0	0	0	0	38,6,55
use	285	Land	G	0	0	0	0	39,6,24
use	286	Land	G	0	0	0	0	39,6,28
use	287	Land	G	0	0	0	0	39,6,29
use	288	Land	G	0	0	0	0	39,6,30
use	289	Land	G	0	0	0	0	39,6,31
use	290	Land	G	0	0	0	0	39,6,40
use	291	Land	G	0	0	0	0	39,6,41
use	292	Land	G	0	0	0	0	39,6,42
use	293	Land	G	0	0	0	0	39,6,43
use	294	Land	G	0	0	0	0	39,6,53
use	295	Land	G	0	0	0	0	39,6,54
use	296	Land	G	0	0	0	0	39,6,55
use	297	Land	G	0	0	0	0	40,6,28
use	298	Land	G	0	0	0	0	40,6,29
use	299	Land	G	0	0	0	0	40,6,30
use	300	Land	G	0	0	0	0	40,6,31
use	301	Land	G	0	0	0	0	40,6,39
use	302	Land	G	0	0	0	0	40,6,40
use	303	Land	G	0	0	0	0	40,6,41
use	304	Land	G	0	0	0	0	40,6,42
use	305	Land	G	0	0	0	0	40,6,43
use	306	Land	G	0	0	0	0	41,6,25
use	307	Land	G	0	0	0	0	41,6,26
use	308	Land	G	0	0	0	0	41,6,27
use	309	Land	G	0	0	0	0	41,6,28
use	310	Land	G	0	0	0	0	41,6,29
use	311	Land	G	0	0	0	0	41,6,30
use	312	Land	G	0	0	0	0	41,6,31
use	313	Land	G	0	0	0	0	41,6,32
use	314	Land	G	0	0	0	0	41,6,33
use	315	Land	G	0	0	0	0	41,6,34
use	316	Land	G	0	0	0	0	41,6,35
use	317	Land	G	0	0	0	0	41,6,39
use	318	Land	G	0	0	0	0	41,6,40
use	319	Land	G	0	0	0	0	41,6,41
use	320	Land	G	0	0	0	0	41,6,42
use	321	Land	G	0	0	0	0	41,6,43
use	322	Land	G	0	0	0	0	41,6,61
use	323	Land	G	0	0	0	0	42,6,25
use	324	Land	G	0	0	0	0	42,6,26
use	325	Land	G	0	0	0	0	42,6,27
use	326	Land	G	0	0	0	0	42,6,28
use	327	Land	G	0	0	0	0	42,6,29
use	328	Land	G	0	0	0	0	42,6,30
use	329	Land	G	0	0	0	0	42,6,31
use	330	Land	G	0	0	0	0	42,6,32
use	331	Land	G	0	0	0	0	42,6,33
use	332	Land	G	0	0	0	0	42,6,34
use	333	Land	G	0	0	0	0	42,6,35
use	334	Land	G	0	0	0	0	42,6,36
use	335	Land	G	0	0	0	0	42,6,37
use	336	Land	G	0	0	0	0	42,6,38
use	337	Land	G	0	0	0	0	42,6,39
use	338	Land	G	0	0	0	0	42,6,40
use	339	Land	G	0	0	0	0	42,6,41
use	340	Land	G	0	0	0	0	42,6,61
use	341	Land	G	0	0	0	0	43,6,30
use	342	Land	G	0	0	0	0	43,6,31
use	343	Land	G	0	0	0	0	43,6,32
use	344	Land	G	0	0	0	0	43,6,33
use	345	Land	G	0	0	0	0	43,6,34
use	346	Land	G	0	0	0	0	43,6,35
use	347	Land	G	0	0	0	0	43,6,36
use	348	Land	G	0	0	0	0	43,6,37
use	349	Land	G	0	0	0	0	43,6,38
use	350	Land	G	0	0	0	0	43,6,39
use	351	Land	G	0	0	0	0	43,6,40
use	352	Land	G	0	0	0	0	43,6,41
use	353	Land	G	0	0	0	0	43,6,61
use	354	Land	G	0	0	0	0	43,6,62
use	355	Beach	G	0	5	0	0	43,5,63
use	356	Land	G	0	0	0	0	44,6,30
use	357	Land	G	0	0	0	0	44,6,31
use	358	Land	G	0	0	0	0	44,6,32
use	359	Land	G	0	0	0	0	44,6,33
use	360	Land	G	0	0	0	0	44,6,34
use	361	Land	G	0	0	0	0	44,6,35
use	362	Land	G	0	0	0	0	44,6,36
use	363	Land	G	0	0	0	0	44,6,37
use	364	Land	G	0	0	0	0	44,6,38
use	365	Land	G	0	0	0	0	44,6,39
use	366	Land	G	0	0	0	0	44,6,40
use	367	Land	G	0	0	0	0	44,6,48
use	368	Land	G	0	0	0	0	44,6,49
use	369	Land	G	0	0	0	0	44,6,50
use	370	Land	G	0	0	0	0	44,6,61
use	371	Land	G	0	0	0	0	44,6,62
use	372	Beach	G	0	5	1	0	44,5,63
use	373	Land	G	0	0	0	0	45,6,30
use	374	Land	G	0	0	0	0	45,6,31
use	375	Land	G	0	0	0	0	45,6,32
use	376	Land	G	0	0	0	0	45,6,33
use	377	Land	G	0	0	0	0	45,6,34
use	378	Land	G	0	0	0	0	45,6,35
use	379	Land	G	0	0	0	0	45,6,36
use	380	Land	G	0	0	0	0	45,6,37
use	381	Land	G	0	0	0	0	45,6,38
use	382	Land	G	0	0	0	0	45,6,39
use	383	Land	G	0	0	0	0	45,6,40
use	384	Land	G	0	0	0	0	45,6,48
use	385	Land	G	0	0	0	0	45,6,49
use	386	Land	G	0	0	0	0	45,6,62
use	387	Beach	G	0	5	2	0	45,5,63
use	388	Land	G	0	0	0	0	46,6,29
use	389	Land	G	0	0	0	0	46,6,30
use	390	Land	G	0	0	0	0	46,6,31
use	391	Land	G	0	0	0	0	46,6,32
use	392	Land	G	0	0	0	0	46,6,33
use	393	Land	G	0	0	0	0	46,6,34
use	394	Land	G	0	0	0	0	46,6,35
use	395	Land	G	0	0	0	0	46,6,36
use	396	Land	G	0	0	0	0	46,6,62
use	397	Beach	G	0	5	0	0	46,5,63
use	398	Land	G	0	0	0	0	47,6,24
use	399	Land	G	0	0	0	0	47,6,29
use	400	Land	G	0	0	0	0	47,6,30
use	401	Land	G	0	0	0	0	47,6,31
use	402	Land	G	0	0	0	0	47,6,32
use	403	Land	G	0	0	0	0	47,6,46
use	404	Land	G	0	0	0	0	47,6,47
use	405	Land	G	0	0	0	0	47,6,62
use	406	Beach	G	0	5	2	0	47,5,63
use	407	Land	G	0	0	0	0	48,6,26
use	408	Land	G	0	0	0	0	48,6,27
use	409	Land	G	0	0	0	0	48,6,28
use	410	Land	G	0	0	0	0	48,6,29
use	411	Land	G	0	0	0	0	48,6,30
use	412	Land	G	0	0	0	0	48,6,31
use	413	Land	G	0	0	0	0	48,6,32
use	414	Land	G	0	0	0	0	48,6,46
use	415	Land	G	0	0	0	0	48,6,47
use	416	Land	G	0	0	0	0	48,6,62
use	417	Beach	G	0	5	1	0	48,5,63
use	418	Land	G	0	0	0	0	49,6,26
use	419	Land	G	0	0	0	0	49,6,27
use	420	Land	G	0	0	0	0	49,6,28
use	421	Land	G	0	0	0	0	49,6,29
use	422	Land	G	0	0	0	0	49,6,30
use	423	Land	G	0	0	0	0	49,6,31
use	424	Land	G	0	0	0	0	49,6,46
use	425	Land	G	0	0	0	0	49,6,47
use	426	Land	G	0	0	0	0	49,6,62
use	427	Beach	G	0	5	0	0	49,5,63
use	428	Land	G	0	0	0	0	50,6,22
use	429	Land	G	0	0	0	0	50,6,26
use	430	Land	G	0	0	0	0	50,6,27
use	431	Land	G	0	0	0	0	50,6,28
use	432	Land	G	0	0	0	0	50,6,46
use	433	Land	G	0	0	0	0	50,6,47
use	434	Land	G	0	0	0	0	50,6,62
use	435	Beach	G	0	5	1	0	50,5,63
use	436	Land	G	0	0	0	0	51,6,22
use	437	Land	G	0	0	0	0	51,6,23
use	438	Land	G	0	0	0	0	51,6,24
use	439	Land	G	0	0	0	0	51,6,27
use	440	Land	G	0	0	0	0	51,6,28
use	441	Land	G	0	0	0	0	51,6,46
use	442	Land	G	0	0	0	0	51,6,47
use	443	Land	G	0	0	0	0	51,6,62
use	444	Beach	G	0	5	2	0	51,5,63
use	445	Land	G	0	0	0	0	52,6,22
use	446	Land	G	0	0	0	0	52,6,23
use	447	Land	G	0	0	0	0	52,6,24
use	448	Land	G	0	0	0	0	52,6,46
use	449	Land	G	0	0	0	0	52,6,47
use	450	Land	G	0	0	0	0	52,6,62
use	451	Beach	G	0	5	1	0	52,5,63
use	452	Land	G	0	0	0	0	53,6,21
use	453	Land	G	0	0	0	0	53,6,22
use	454	Land	G	0	0	0	0	53,6,23
use	455	Land	G	0	0	0	0	53,6,24
use	456	Land	G	0	0	0	0	53,6,48
use	457	Land	G	0	0	0	0	53,6,62
use	458	Beach	G	0	5	2	0	53,5,63
use	459	Land	G	0	0	0	0	54,6,48
use	460	Land	G	0	0	0	0	54,6,49
use	461	Land	G	0	0	0	0	54,6,62
use	462	Beach	G	0	5	0	0	54,5,63
use	463	Land	G	0	0	0	0	55,6,61
use	464	Land	G	0	0	0	0	55,6,62
use	465	Beach	G	0	5	1	0	55,5,63
use	466	Land	G	0	0	0	0	56,6,61
use	467	Land	G	0	0	0	0	56,6,62
use	468	Beach	G	0	5	2	0	56,5,63
use	469	Land	G	0	0	0	0	57,6,47
use	470	Land	G	0	0	0	0	57,6,48
use	471	Land	G	0	0	0	0	57,6,49
use	472	Land	G	0	0	0	0	57,6,61
use	473	Land	G	0	0	0	0	57,6,62
use	474	Beach	G	0	5	0	0	57,5,63
use	475	Land	G	0	0	0	0	58,6,46
use	476	Land	G	0	0	0	0	58,6,47
use	477	Land	G	0	0	0	0	58,6,48
use	478	Land	G	0	0	0	0	58,6,49
use	479	Land	G	0	0	0	0	58,6,58
use	480	Land	G	0	0	0	0	58,6,59
use	481	Land	G	0	0	0	0	58,6,60
use	482	Land	G	0	0	0	0	58,6,61
use	483	Land	G	0	0	0	0	58,6,62
use	484	Beach	G	0	5	2	0	58,5,63
use	485	Land	G	0	0	0	0	59,6,46
use	486	Land	G	0	0	0	0	59,6,47
use	487	Land	G	0	0	0	0	59,6,48
use	488	Land	G	0	0	0	0	59,6,49
use	489	Land	G	0	0	0	0	59,6,58
use	490	Land	G	0	0	0	0	62,6,53
use	491	Land	G	0	0	0	0	62,6,54
use	492	Beach	G	0	5	2	3	63,5,53
use	493	Beach	G	0	5	1	3	63,5,54
use	494	Land	G	0	0	0	0	4,6,46
use	495	Land	G	0	0	0	0	4,6,47
use	496	Land	G	0	0	0	0	26,6,12
use	497	Land	G	0	0	0	0	26,6,13
use	498	Land	G	0	0	0	0	26,6,14
use	499	Land	G	0	0	0	0	26,6,15
use	500	Land	G	0	0	0	0	26,6,16
use	501	Land	G	0	0	0	0	27,6,12
use	502	Land	G	0	0	0	0	27,6,13
use	503	Land	G	0	0	0	0	27,6,14
use	504	Land	G	0	0	0	0	27,6,15
use	505	Land	G	0	0	0	0	27,6,16
use	506	Land	G	0	0	0	0	28,6,9
use	507	Land	G	0	0	0	0	28,6,10
use	508	Land	G	0	0	0	0	28,6,11
use	509	Land	G	0	0	0	0	28,6,12
use	510	Land	G	0	0	0	0	29,6,9
use	511	Land	G	0	0	0	0	29,6,10
use	512	Land	G	0	0	0	0	29,6,11
use	513	Land	G	0	0	0	0	29,6,12
use	514	Land	G	0	0	0	0	30,6,9
use	515	Land	G	0	0	0	0	30,6,10
use	516	Land	G	0	0	0	0	30,6,11
use	517	Land	G	0	0	0	0	30,6,12
use	518	Land	G	0	0	0	0	31,6,11
use	519	Land	G	0	0	0	0	31,6,12
use	520	Land	G	0	0	0	0	32,6,11
use	521	Land	G	0	0	0	0	32,6,12
use	522	Land	G	0	0	0	0	33,6,11
use	523	Land	G	0	0	0	0	33,6,12
use	524	Land	G	0	0	0	0	33,6,13
use	525	Land	G	0	0	0	0	33,6,14
use	526	Land	G	0	0	0	0	33,6,15
use	527	Land	G	0	0	0	0	34,6,11
use	528	Land	G	0	0	0	0	34,6,12
use	529	Land	G	0	0	0	0	34,6,13
use	530	Land	G	0	0	0	0	34,6,14
use	531	Land	G	0	0	0	0	34,6,15
use	532	Land	G	0	0	0	0	35,6,9
use	533	Land	G	0	0	0	0	35,6,10
use	534	Land	G	0	0	0	0	35,6,11
use	535	Land	G	0	0	0	0	35,6,12
use	536	Land	G	0	0	0	0	35,6,13
use	537	Land	G	0	0	0	0	35,6,14
use	538	Land	G	0	0	0	0	35,6,15
use	539	Land	G	0	0	0	0	36,6,9
use	540	Land	G	0	0	0	0	36,6,10
use	541	Land	G	0	0	0	0	36,6,11
use	542	Land	G	0	0	0	0	36,6,12
use	543	Land	G	0	0	0	0	36,6,13
use	544	Land	G	0	0	0	0	36,6,14
use	545	Land	G	0	0	0	0	36,6,15
use	546	Land	G	0	0	0	0	37,6,12
use	547	Land	G	0	0	0	0	37,6,13
use	548	Land	G	0	0	0	0	37,6,14
use	549	Land	G	0	0	0	0	37,6,15
use	550	Land	G	0	0	0	0	38,6,13
use	551	Land	G	0	0	0	0	38,6,14
use	552	Land	G	0	0	0	0	38,6,15
use	553	Land	G	0	0	0	0	39,6,13
use	554	Land	G	0	0	0	0	39,6,14
use	555	Land	G	0	0	0	0	40,6,14
use	556	Land	G	0	0	0	0	41,6,14
use	557	Land	G	0	0	0	0	42,6,14
use	558	Land	G	0	0	0	0	42,6,15
use	559	Land	G	0	0	0	0	43,6,12
use	560	Land	G	0	0	0	0	43,6,13
use	561	Land	G	0	0	0	0	43,6,14
use	562	Land	G	0	0	0	0	43,6,15
use	563	Land	G	0	0	0	0	44,6,12
use	564	Land	G	0	0	0	0	44,6,13
use	565	Land	G	0	0	0	0	44,6,14
use	566	Land	G	0	0	0	0	44,6,15
use	567	Land	G	0	0	0	0	45,6,9
use	568	Land	G	0	0	0	0	46,6,9
use	569	Land	G	0	0	0	0	47,6,9
use	570	Land	G	0	0	0	0	48,6,9
use	571	Land	G	0	0	0	0	49,6,9
use	572	Land	G	0	0	0	0	50,6,9
use	573	Land	G	0	0	0	0	51,6,9
use	574	Land	G	0	0	0	0	52,6,9
use	575	Land	G	0	0	0	0	53,6,9
use	576	Land	G	0	0	0	0	54,6,9
use	577	Land	G	0	0	0	0	54,6,10
use	578	Land	G	0	0	0	0	54,6,11
use	579	Land	G	0	0	0	0	54,6,12
use	580	Land	G	0	0	0	0	54,6,13
use	581	Land	G	0	0	0	0	54,6,14
use	582	Land	G	0	0	0	0	55,6,12
use	583	Land	G	0	0	0	0	55,6,13
use	584	Land	G	0	0	0	0	55,6,14
use	585	Land	G	0	0	0	0	56,6,13
use	586	Land	G	0	0	0	0	56,6,14
use	587	Land	G	0	0	0	0	57,6,13
use	588	Land	G	0	0	0	0	57,6,14
use	589	Land	G	0	0	0	0	57,6,15
use	590	Land	G	0	0	0	0	58,6,13
use	591	Land	G	0	0	0	0	58,6,14
use	592	Land	G	0	0	0	0	58,6,15
use	593	LandHill	G	0	5	0	2	44,6,16
use	594	RoadTechCurve4	G	0	0	0	1	46,6,27
use	595	RoadTechStraight	G	0	0	0	3	45,6,30
use	596	RoadTechStraight	A	0	0	0	3	41,7,30
use	597	StructurePillar	G	0	0	0	3	41,6,30
use	598	RoadTechCurve1	G	0	0	0	3	35,6,30
use	599	RoadTechCurve1	G	0	0	0	1	35,6,31
use	600	RoadTechStraight	G	0	0	0	3	36,6,30
use	601	RoadTechCurve1	G	0	0	0	0	34,6,39
use	602	RoadTechCurve1	G	0	0	0	2	34,6,40
use	603	RoadTechCurve1	G	0	0	0	0	35,6,40
